id,set
691163,validation
81005,validation
562185,validation
87993,validation
784024,validation
86705,validation
273576,validation
564900,validation
658635,validation
73302,validation
350720,validation
70755,validation
421573,validation
676840,validation
665795,validation
190990,validation
678116,validation
115232,validation
557359,validation
368573,validation
634575,validation
69747,validation
306903,validation
306207,validation
562712,validation
404730,validation
83978,validation
90005,validation
377269,validation
71098,validation
216137,validation
569380,validation
219228,validation
554709,validation
90403,validation
495222,validation
63140,validation
61118,validation
87615,validation
59740,validation
81689,validation
417875,validation
292839,validation
472892,validation
71646,validation
437889,validation
364490,validation
301573,validation
553710,validation
87952,validation
610912,validation
662547,validation
413280,validation
85458,validation
554031,validation
453096,validation
70485,validation
382285,validation
632980,validation
664890,validation
718138,validation
645479,validation
650036,validation
74720,validation
192244,validation
442297,validation
65167,validation
78245,validation
568430,validation
460927,validation
688464,validation
559907,validation
556469,validation
564182,validation
603906,validation
687440,validation
81711,validation
112380,validation
661825,validation
661701,validation
59328,validation
696638,validation
538008,validation
71599,validation
71953,validation
631442,validation
354179,validation
380201,validation
570012,validation
88405,validation
656655,validation
628288,validation
67814,validation
161505,validation
63555,validation
59519,validation
65242,validation
90116,validation
305373,validation
562817,validation
568340,validation
72968,validation
470900,validation
559985,validation
71232,validation
677995,validation
75849,validation
71803,validation
87907,validation
73168,validation
637309,validation
560167,validation
552378,validation
75063,validation
436968,validation
565594,validation
84954,validation
611380,validation
395426,validation
554696,validation
658031,validation
655260,validation
73238,validation
565623,validation
507848,validation
68401,validation
381345,validation
560633,validation
374646,validation
563573,validation
184065,validation
67878,validation
246657,validation
58817,validation
556296,validation
58480,validation
416509,validation
558347,validation
634168,validation
47492,validation
77553,validation
80508,validation
552006,validation
71396,validation
769374,validation
600500,validation
557871,validation
206616,validation
70088,validation
492727,validation
568398,validation
231572,validation
73838,validation
60926,validation
569819,validation
605080,validation
691235,validation
350906,validation
656284,validation
290753,validation
77198,validation
588966,validation
643070,validation
631697,validation
652451,validation
524453,validation
63143,validation
85899,validation
66330,validation
557757,validation
217041,validation
64879,validation
61843,validation
65841,validation
603175,validation
293964,validation
318676,validation
72251,validation
242236,validation
183341,validation
59478,validation
646773,validation
308186,validation
78729,validation
562036,validation
78563,validation
235474,validation
552976,validation
222343,validation
698956,validation
567125,validation
452145,validation
672396,validation
89293,validation
405520,validation
564480,validation
64320,validation
58185,validation
646089,validation
568812,validation
550806,validation
704343,validation
629096,validation
622343,validation
62506,validation
429796,validation
565621,validation
557689,validation
563432,validation
69848,validation
72357,validation
563578,validation
75605,validation
61004,validation
